0.09	0.43
0.17	0.69
0.14	0.78
0.14	0.74
0.14	0.9
0.18	0.9
0.11	0.73
0.16	0.77
0.17	0.71
0.12	0.81
0.18	0.83
0.16	0.84
0.16	0.69
0.12	0.74
0.15	0.76
0.19	0.75
0.08	0.71
0.17	0.8
0.15	0.81
0.15	0.68
0.17	0.7
0.11	0.71
0.12	0.71
0.2	0.71
0.14	0.82
0.13	0.82
0.14	0.79
0.18	0.82
0.16	0.9
0.17	0.86
0.14	0.75
0.19	0.74
0.15	0.9
0.17	0.86
0.14	0.93
0.17	0.88
0.19	0.77
0.15	0.8
0.16	0.82
0.16	0.87
0.15	0.87
0.16	0.93
0.2	0.87
0.18	0.76
0.14	0.9
0.16	0.86
0.21	0.78
0.15	0.91
0.19	0.87
0.17	0.88
0.14	0.88
0.22	0.78
0.17	0.81
0.14	0.81
0.17	0.94
0.18	0.92
0.21	0.91
0.15	0.97
0.21	0.91
0.19	0.89
0.22	0.93
