0.13	0.07
0.59	3.73
0.69	3.84
0.57	4.16
0.37	4.05
0.29	4.31
0.41	4.15
0.33	3.97
0.35	3.91
0.72	3.74
0.48	4.17
0.42	4.23
0.47	3.92
0.56	4.27
0.86	3.81
0.43	4.14
0.58	4.24
0.56	3.95
0.38	4.09
0.26	4.44
0.32	4.17
0.66	4.22
0.28	4.12
0.56	3.33
0.32	4.5
0.4	4.37
0.75	3.96
0.35	4.05
0.26	4.4
0.29	3.79
0.33	4.12
0.33	4.06
0.41	4.28
0.27	4.11
0.53	3.96
1.16	3.65
0.78	4.06
0.73	3.93
0.44	4.26
0.48	4.32
0.29	4.25
0.46	4.15
0.31	4.06
0.53	4.05
0.31	4.15
0.53	4.06
0.41	4.28
0.42	4.17
0.56	4.21
0.37	4.34
0.59	4.36
0.85	3.46
0.56	4.06
0.66	3.83
0.35	4.25
0.4	4.29
0.22	4.34
0.48	4.46
0.37	3.98
0.69	4.09
0.45	3.96
0.26	3.56
