0.09	1.08
0.13	1.26
0.13	1.28
0.12	1.23
0.14	1.26
0.12	1.3
0.12	1.38
0.16	1.3
0.11	1.25
0.13	1.33
0.14	0.83
0.1	1.22
0.11	0.64
0.09	0.64
0.15	0.65
0.07	0.47
0.09	0.35
0.07	0.38
0.08	0.36
0.1	0.31
0.1	0.3
0.05	0.33
0.08	0.31
0.07	0.32
0.09	0.35
0.07	0.34
0.08	0.32
0.06	0.34
0.07	0.34
0.06	0.33
0.06	0.39
0.09	0.31
0.08	0.34
0.08	0.34
0.1	0.35
0.09	0.34
0.07	0.38
0.06	0.47
0.09	0.33
0.06	0.34
0.09	0.34
0.1	0.29
0.08	0.33
0.13	0.31
0.11	0.3
0.09	0.34
0.11	0.36
0.1	0.44
0.06	0.27
0.13	0.37
0.11	0.39
0.08	0.36
0.09	0.32
0.07	0.3
0.1	0.37
0.08	0.29
0.09	0.33
0.07	0.38
0.09	0.29
0.1	0.3
0.1	0.28
