60.4848	1.93939	0	58.0606
100	1.89349	0	97.6331
100	1.43713	0	98.2036
100	2.02622	0	97.497
100	1.55131	0	97.852
100	1.67665	0	97.8443
99.8804	2.51196	0	96.89
100	1.77725	0	97.7488
99.6416	2.38949	0	96.5352
100	1.93237	0	97.5845
99.8798	1.68269	0	97.476
99.5272	2.12766	0	96.8085
99.8802	1.79641	0	97.3653
99.8801	1.79856	0	97.482
99.7593	1.56438	0	97.3526
100	1.70524	0	97.9294
100	2.2673	0	97.136
100	1.67064	0	97.852
99.5146	1.94175	0	96.8447
99.3939	1.81818	0	97.0909
94.0048	2.03837	0	91.1271
99.6411	2.39234	0	96.6507
99.8825	1.99765	0	97.1798
99.7725	2.04778	0	97.2696
99.8828	1.7585	0	97.4209
99.5289	2.70907	0	96.2309
100	1.54762	0	97.9762
99.7587	1.68878	0	97.5875
99.5062	1.60494	0	97.284
99.5025	2.11443	0	96.6418
97.6658	2.57985	0	93.9803
99.7561	2.56098	0	96.5854
99.14	2.08845	0	96.4373
99.1841	2.44755	0	96.0373
99.8811	2.61593	0	96.7895
99.881	1.66667	0	97.5
99.6411	1.91388	0	97.1292
100	1.92539	0	97.2323
100	1.96759	0	97.2222
100	2.24057	0	97.1698
100	1.84544	0	97.6932
99.8808	1.90703	0	97.3778
99.6399	2.52101	0	96.7587
98.4127	2.1978	0	95.8486
99.0408	1.91847	0	96.5228
98.5577	1.68269	0	96.0337
95.9559	2.20588	0	93.2598
96.4153	2.22497	0	93.4487
90.4459	2.29299	0	87.6433
93.7115	1.84957	0	91.2454
99.639	2.88809	0	96.2696
94.5107	2.02864	0	91.5274
98.377	2.24719	0	95.5056
98.3951	2.22222	0	95.4321
96.1963	2.08589	0	93.6196
96.384	2.74314	0	92.7681
94.7368	1.95838	0	92.0441
97.4874	2.63819	0	94.2211
85.8926	1.74782	0	83.6454
