0.13	0.81
0.22	1.22
0.16	1.27
0.21	1.23
0.23	1.15
0.18	1.23
0.18	1.24
0.2	1.24
0.21	1.32
0.25	1.65
0.15	1.12
0.2	1.3
0.25	1.16
0.2	1.28
0.25	1.24
0.2	1.18
0.25	1.23
0.17	1.31
0.19	1.25
0.2	1.18
0.18	1.3
0.18	1.34
0.23	1.21
0.21	1.14
0.25	1.28
0.23	1.26
0.18	1.34
0.2	1.28
0.2	1.11
0.18	1.3
0.16	1.28
0.2	1.2
0.19	1.34
0.17	1.25
0.24	1.24
0.19	1.3
0.21	1.15
0.16	1.32
0.19	1.26
0.2	1.28
0.1	0.45
0.15	0.7
0.21	1.24
0.23	1.23
0.23	1.28
0.17	1.23
0.2	1.16
0.19	1.29
0.18	1.27
0.22	1.21
0.2	1.21
0.18	1.28
0.14	0.49
0.11	0.77
0.14	1.35
0.24	1.21
0.18	1.21
0.2	1.24
0.22	1.31
0.21	1.31
0.17	1.18
