0.18	1.25
0.14	1.6
0.18	1.63
0.16	1.59
0.21	1.52
0.13	1.11
0.16	0.97
0.18	1.14
0.13	1.25
0.18	0.9
0.17	0.91
0.16	0.89
0.19	1.05
0.16	0.8
0.19	0.82
0.17	0.96
0.21	0.86
0.15	0.9
0.13	0.99
0.16	0.87
0.17	0.93
0.18	0.79
0.19	1
0.16	0.81
0.15	0.95
0.17	0.94
0.16	0.88
0.17	0.9
0.15	0.82
0.2	1.08
0.16	0.94
0.19	0.84
0.16	0.89
0.15	0.8
0.18	0.8
0.16	0.92
0.14	0.98
0.17	0.81
0.17	1.02
0.15	0.9
0.19	0.84
0.16	0.97
0.19	0.77
0.17	0.87
0.17	0.83
0.15	0.86
0.15	0.85
0.17	0.89
0.17	0.9
0.16	0.79
0.16	0.93
0.17	0.86
0.15	0.93
0.13	0.9
0.21	0.89
0.15	0.94
0.18	0.83
0.16	0.97
0.15	0.89
0.18	0.9
0.18	0.95
