2367.65		0
2396.96		0
2373.52		0
2379.17		0
2371.45		0
2504.29		0
2394.8		1
2468		0
2444.84		0
2460.24		0
2327.73		0
2433.41		0
2432.14		0
2362.79		0
2406.84		0
2445.44		0
2421.21		0
2372.35		0
2409.47		0
2534.12		0
2360.28		0
2459.04		0
2506.76		0
2465.33		0
2418.07		0
2423.31		0
2498.78		0
2514.81		0
2443.65		0
2359.12		0
2322.16		0
2331.21		0
2285.23		0
2344.47		0
2303.49		0
2391.69		0
2335.24		0
2366.59		0
2321.02		0
2366.32		0
2325.64		0
2350.57		0
2367.82		0
2381.94		0
2483.66		0
2419.41		0
2321.59		0
2398.35		0
2368.33		0
2463.16		0
2381.4		0
2385.2		0
2364.9		0
2310.19		0
2282.39		0
2404.26		0
2343.46		0
2359.7		0
2407.58		0
2431.12		0
2361.76		0
2361		0
