0.11	0.49
0.11	0.39
0.13	0.59
0.11	0.43
0.09	0.4
0.11	0.45
0.15	0.39
0.09	0.55
0.1	0.37
0.13	0.43
0.15	0.45
0.12	0.4
0.11	0.44
0.09	0.45
0.12	0.48
0.12	0.48
0.16	0.41
0.09	0.41
0.09	0.44
0.12	0.45
0.12	0.41
0.12	0.43
0.1	0.48
0.1	0.45
0.12	0.5
0.15	0.44
0.13	0.48
0.16	0.4
0.12	0.41
0.11	0.49
0.17	0.53
0.12	0.45
0.11	0.44
0.12	0.46
0.12	0.44
0.15	0.48
0.1	0.46
0.08	0.58
0.13	0.51
0.17	0.43
0.13	0.5
0.11	0.47
0.11	0.45
0.11	0.52
0.16	0.43
0.14	0.54
0.12	0.52
0.15	0.49
0.15	0.44
0.09	0.52
0.14	0.54
0.17	0.5
0.17	0.46
0.2	0.47
0.17	0.43
0.15	0.48
0.13	0.4
0.15	0.44
0.16	0.47
0.11	0.53
0.13	0.46
