0.3	1.23
0.3	1.47
0.4	1.42
0.39	1.48
0.3	1.49
0.26	1.53
0.29	1.57
0.32	1.51
0.32	1.62
0.3	2.3
0.34	1.48
0.28	1.54
0.36	1.45
0.4	1.42
0.32	1.46
0.28	1.45
0.37	1.5
0.39	1.48
0.36	1.56
0.3	1.48
0.24	0.74
0.35	1.39
0.28	1.52
0.37	1.39
0.32	1.49
0.33	1.47
0.33	1.5
0.27	1.5
0.38	1.48
0.27	1.39
0.19	1.23
0.22	1.9
0.27	1.59
0.34	1.4
0.3	1.47
0.29	1.52
0.27	2.01
0.24	1.49
0.27	1.53
0.21	1.35
0.22	1.27
0.21	1.48
0.23	1.44
0.21	1.33
0.27	1.69
0.25	2.2
0.33	2.23
0.26	1.43
0.35	1.45
0.35	1.37
0.22	0.95
0.36	1.43
0.34	1.47
0.36	1.52
0.33	1.46
0.31	1.53
0.38	1.46
0.27	1.56
0.35	1.46
0.32	1.45
0.19	0.74
