0.29	5.61
0.4	4.59
0.44	6.29
0.44	5.42
0.43	6.4
0.49	6.13
0.5	6.27
0.46	6.27
0.48	6.25
0.41	3.89
0.28	2.47
0.43	5.23
0.45	6.25
0.42	6.2
0.45	6.43
0.35	4.98
0.43	6.5
0.47	6.36
0.42	5.84
0.36	3.32
0.23	2.25
0.25	2.67
0.41	3.89
0.41	4.21
0.4	4.05
0.29	3.35
0.29	2.57
0.35	3.41
0.27	3.11
0.23	1.63
0.38	2.73
0.56	5.6
0.47	6.1
0.47	6.32
0.52	6.32
0.42	5.67
0.52	6.33
0.52	6.39
0.49	6.44
0.41	5.39
0.39	5.26
0.31	3.53
0.27	2.77
0.26	2.53
0.36	3.92
0.39	4.23
0.34	4
0.36	3.85
0.4	4.48
0.42	5.04
0.46	5.59
0.42	6.33
0.43	6.42
0.49	6.48
0.46	6.36
0.49	5.84
0.43	5.92
0.44	5.4
0.39	5.52
0.41	4.74
0.18	1.58
0.15	1.47
