0.48	0.53
0.2	1.5
0.21	1.85
0.22	1.91
0.17	1.77
0.2	1.73
0.23	1.82
0.17	1.74
0.13	1.89
0.14	1.8
0.14	1.25
0.12	0.69
0.08	0.53
0.13	0.64
0.11	0.77
0.08	0.67
0.13	0.82
0.11	0.64
0.06	0.76
0.1	0.7
0.11	0.62
0.07	0.59
0.13	0.65
0.08	0.57
0.09	0.71
0.08	0.43
0.08	0.45
0.13	0.82
0.09	0.58
0.12	0.64
0.11	0.6
0.11	0.73
0.11	0.7
0.12	0.86
0.09	0.96
0.09	0.89
0.09	0.53
0.1	0.49
0.12	0.63
0.1	0.64
0.1	0.56
0.1	0.47
0.09	0.54
0.07	0.42
0.1	0.66
0.1	0.55
0.11	0.63
0.06	0.54
0.07	0.43
0.11	0.61
0.12	0.6
0.09	0.44
0.14	0.53
0.1	0.59
0.1	0.58
0.06	0.64
0.1	0.52
0.08	0.69
0.09	0.61
0.08	0.47
0.09	0.54
0.09	0.6
