0.18	0.78
0.3	1.54
0.36	1.42
0.37	1.45
0.34	1.47
0.35	1.55
0.31	1.7
0.32	1.75
0.34	1.71
0.37	1.45
0.32	1.48
0.23	1.26
0.19	1.06
0.23	0.98
0.18	1.21
0.19	1.11
0.23	0.96
0.24	0.99
0.23	1.2
0.23	1.16
0.17	1.05
0.21	1.07
0.19	1.07
0.19	1.02
0.21	1.12
0.21	1.11
0.2	1.14
0.22	0.99
0.2	1.07
0.21	1.02
0.23	1.09
0.18	1.1
0.25	1.2
0.27	1.22
0.22	1.05
0.21	1.22
0.25	1.37
0.24	1.26
0.21	1.21
0.23	1.22
0.22	1.18
0.23	1.31
0.21	1.23
0.25	1.24
0.16	1.27
0.25	1.32
0.22	1.2
0.27	1.07
0.2	1.21
0.23	1.18
0.22	1.28
0.29	1.2
0.26	1.06
0.23	1.42
0.24	1.22
0.23	0.96
0.19	1.3
0.17	0.94
0.25	1.25
0.22	1.36
0.26	1.18
0.2	1.19
