0.23	1.08
0.27	1.4
0.27	1.4
0.25	1.38
0.29	1.34
0.26	1.34
0.18	1.38
0.29	1.34
0.31	1.33
0.26	1.4
0.27	1.44
0.23	1.37
0.31	1.39
0.2	1.42
0.25	1.42
0.24	1.16
0.27	1.35
0.27	1.35
0.3	1.33
0.26	1.35
0.23	1.24
0.27	1.42
0.21	1.28
0.15	0.68
0.18	0.66
0.18	0.58
0.18	0.54
0.15	0.6
0.14	0.58
0.18	0.59
0.14	0.61
0.15	0.55
0.15	0.57
0.15	0.53
0.14	0.6
0.17	0.54
0.17	0.6
0.14	0.57
0.15	0.56
0.17	0.58
0.14	0.61
0.16	0.55
0.16	0.59
0.17	0.57
0.17	0.6
0.14	0.54
0.14	0.58
0.13	0.56
0.17	0.52
0.12	0.62
0.11	0.54
0.16	0.57
0.12	0.58
0.17	0.51
0.21	0.58
0.14	0.62
0.13	0.56
0.14	0.5
0.15	0.5
0.12	0.64
0.15	0.54
0.15	0.59
