0.47	0.73
0.23	0.84
0.24	0.99
0.22	0.97
0.16	0.93
0.2	0.85
0.18	0.99
0.24	0.93
0.21	1.01
0.15	0.9
0.2	0.93
0.21	0.94
0.3	0.76
0.18	0.93
0.2	0.83
0.19	0.97
0.22	0.95
0.24	0.86
0.23	0.94
0.26	0.9
0.19	0.98
0.16	0.95
0.18	0.98
0.2	0.96
0.2	0.99
0.16	0.89
0.22	0.99
0.18	0.96
0.16	0.91
0.21	0.99
0.19	1.02
0.2	0.92
0.22	0.98
0.16	0.96
0.17	0.97
0.19	0.96
0.26	1
0.17	1.09
0.17	0.99
0.19	1.1
0.22	1
0.22	1.03
0.23	1.01
0.19	1.01
0.27	1
0.19	1
0.21	1.04
0.24	1.05
0.24	0.99
0.18	1.22
0.19	1
0.21	0.99
0.23	1.02
0.19	0.97
0.2	1.17
0.21	1.03
0.24	0.91
0.16	1.06
0.19	0.94
0.2	1.01
0.22	0.96
0.24	0.9
