0.1	1.58
0.12	1.88
0.09	1.85
0.12	1.79
0.12	1.83
0.11	1.41
0.13	1.79
0.1	1.86
0.12	1.32
0.09	0.5
0.07	0.61
0.1	0.7
0.06	0.73
0.09	0.71
0.07	0.51
0.09	0.53
0.12	0.71
0.12	0.71
0.07	0.66
0.06	0.68
0.12	0.58
0.11	0.66
0.05	0.66
0.1	0.71
0.09	0.58
0.11	0.72
0.1	0.7
0.11	0.81
0.15	0.79
0.08	0.7
0.1	0.48
0.1	0.61
0.08	0.45
0.08	0.6
0.08	0.5
0.07	0.41
0.09	0.51
0.09	0.43
0.12	0.58
0.23	0.48
0.16	0.65
0.25	0.47
0.39	0.41
0.28	0.5
0.06	0.46
0.1	0.5
0.12	0.37
0.06	0.52
0.09	0.77
0.03	0.44
0.09	0.54
0.07	0.53
0.1	0.47
0.08	0.55
0.08	0.6
0.11	0.46
0.11	0.53
0.08	0.52
0.11	0.53
0.08	0.64
0.09	0.71
