0.14	0.84
0.14	0.61
0.13	0.5
0.11	0.5
0.14	0.47
0.16	0.57
0.13	0.46
0.11	0.5
0.11	0.5
0.17	0.52
0.12	0.52
0.14	0.55
0.17	0.55
0.14	0.49
0.12	0.55
0.18	0.52
0.11	0.44
0.18	0.53
0.14	0.51
0.14	0.46
0.14	0.55
0.11	0.57
0.13	0.48
0.12	0.59
0.15	0.46
0.18	0.54
0.19	0.55
0.12	0.52
0.15	0.55
0.13	0.55
0.12	0.55
0.12	0.53
0.11	0.56
0.15	0.47
0.12	0.54
0.12	0.51
0.1	0.58
0.15	0.55
0.18	0.48
0.14	0.58
0.14	0.61
0.16	0.49
0.17	0.49
0.15	0.54
0.17	0.52
0.16	0.63
0.15	0.45
0.15	0.53
0.15	0.55
0.11	0.56
0.14	0.63
0.14	0.57
0.14	0.56
0.15	0.56
0.14	0.56
0.15	0.5
0.13	0.6
0.13	0.54
0.17	0.57
0.15	0.63
0.15	0.51
