0.38	0.92
0.14	0.8
0.13	0.53
0.15	0.59
0.13	0.5
0.13	0.64
0.15	0.53
0.17	0.55
0.09	0.61
0.14	0.58
0.13	0.46
0.1	0.58
0.15	0.63
0.11	0.5
0.11	0.57
0.13	0.49
0.1	0.52
0.14	0.51
0.13	0.57
0.13	0.49
0.11	0.53
0.14	0.56
0.09	0.61
0.15	0.54
0.16	0.47
0.14	0.6
0.11	0.43
0.16	0.53
0.09	0.54
0.13	0.6
0.12	0.53
0.17	0.49
0.13	0.54
0.14	0.53
0.12	0.57
0.12	0.57
0.1	0.48
0.15	0.59
0.13	0.47
0.1	0.58
0.17	0.49
0.17	0.55
0.15	0.59
0.11	0.57
0.1	0.6
0.12	0.53
0.12	0.6
0.12	0.5
0.11	0.58
0.09	0.6
0.09	0.58
0.15	0.54
0.11	0.48
0.17	0.55
0.13	0.49
0.11	0.56
0.16	0.51
0.16	0.58
0.12	0.55
0.08	0.55
0.14	0.64
0.11	0.59
