0.09	0.52
0.13	1.22
0.14	0.67
0.11	0.73
0.12	0.72
0.13	0.65
0.19	0.81
0.13	0.76
0.19	0.61
0.12	0.64
0.15	0.74
0.15	0.73
0.12	0.72
0.13	0.83
0.13	0.82
0.13	0.71
0.15	0.87
0.13	0.77
0.11	0.67
0.12	0.89
0.14	0.64
0.1	0.84
0.16	0.65
0.16	0.73
0.14	0.72
0.12	0.81
0.12	0.7
0.16	0.77
0.11	0.74
0.16	0.72
0.18	0.8
0.15	0.7
0.16	0.73
0.16	0.74
0.12	0.76
0.14	0.81
0.12	0.78
0.14	0.81
0.19	0.73
0.1	0.72
0.1	0.73
0.13	0.79
0.14	0.73
0.16	0.72
0.13	0.87
0.12	0.81
0.14	0.76
0.13	0.81
0.08	0.81
0.13	0.76
0.15	0.77
0.15	0.84
0.15	0.83
0.14	0.76
0.16	0.74
0.15	0.71
0.08	0.77
0.16	0.69
0.16	0.72
0.17	0.72
0.11	0.67
0.18	0.67
