-nan		0
-nan		0
-nan		0
339.221		0
96.1282		0
89.6552		1
59.0254		0
58.9821		0
53.7987		0
53.7845		0
53.6468		2
53.1904		0
50.6909		1
50.816		0
52.4129		1
49.8659		1
52.1482		0
51.2012		1
51.1112		0
50.3436		0
50.158		1
48.6628		1
48.3079		0
50.4302		0
47.1848		0
51.195		1
50.3698		0
48.7572		0
47.6096		0
48.7762		0
48.4552		1
48.9101		1
50.213		0
48.0212		0
50.8861		2
51.5899		3
47.978		2
48.1741		2
47.08		2
45.7428		2
49.1639		3
48.5784		1
51.077		2
47.1816		2
48.7237		2
46.137		3
48.5185		2
47.3461		2
48.1845		2
48.327		2
48.2088		3
43.6548		2
53.3094		2
49.6418		2
35.8038		1
29.8891		3
30.4749		1
26.1671		1
28.4566		2
28.2614		1
27.5056		2
28.2729		2
