0.09	0.29
0.07	0.38
0.07	0.41
0.07	0.41
0.08	0.42
0.08	0.34
0.08	0.34
0.06	0.35
0.06	0.37
0.08	0.29
0.12	0.41
0.06	0.29
0.1	0.35
0.06	0.42
0.07	0.32
0.11	0.33
0.07	0.3
0.1	0.39
0.08	0.33
0.1	0.35
0.09	0.3
0.07	0.36
0.11	0.36
0.08	0.39
0.08	0.48
0.06	0.35
0.1	0.4
0.08	0.41
0.15	0.43
0.11	0.33
0.09	0.39
0.11	0.3
0.11	0.36
0.1	0.34
0.15	0.46
0.11	0.42
0.09	0.36
0.11	0.39
0.1	0.41
0.06	0.39
0.07	0.47
0.06	0.32
0.12	0.41
0.09	0.33
0.06	0.33
0.13	0.36
0.1	0.31
0.06	0.41
0.07	0.33
0.12	0.38
0.07	0.31
0.09	0.35
0.07	0.36
0.13	0.35
0.11	0.43
0.11	0.29
0.08	0.33
0.07	0.32
0.1	0.34
0.09	0.35
0.17	0.39
0.08	0.26
