-nan		0
-nan		0
-nan		0
-nan		0
330.862		0
260.391		1
265.566		0
276.427		1
283.803		1
278.747		0
292.898		1
294.66		0
291.141		0
292.92		0
291.491		0
306.252		1
295.789		0
294.349		0
285.726		0
307.822		0
310.673		2
313.356		2
299.565		0
300.928		0
300.404		1
299.318		1
312.369		0
313.523		0
327.999		0
319.737		1
305.847		1
312.315		0
311.921		0
324.584		0
329.677		0
325.83		3
298.544		0
328.813		1
335.854		0
330.513		1
317.936		1
328.849		0
323.032		1
323.451		0
317.816		0
321.57		1
329.93		0
337.2		1
328.895		0
309.547		1
312.879		1
319.4		0
314.702		0
330.293		0
311.086		1
325.604		1
325.631		0
307.859		0
307.06		0
308.881		0
302.256		1
301.902		0
