8.1864	3.52645	0	4.28212
8.25	1.75	0	6.5
7.76942	1.50376	0	6.14035
8.58209	1.74129	0	6.8408
8.02005	1.25313	0	6.76692
8.03011	1.50565	0	6.52447
7.77917	1.75659	0	6.02258
8.25	1.5	0	6.625
8.36454	1.74782	0	6.61673
7.69231	1.51324	0	6.17907
8.14536	1.75439	0	6.26566
9.04585	1.6109	0	7.31103
8.11486	1.87266	0	6.11735
8	1.75	0	6.25
8.51064	1.50188	0	7.00876
8.5	1.75	0	6.75
7.90464	1.75659	0	6.14806
8.68486	2.10918	0	6.57568
7.58534	1.26422	0	6.32111
7.6537	1.63112	0	5.89711
8.70647	1.86567	0	6.8408
7.55668	2.14106	0	5.41562
8.16583	1.38191	0	6.78392
8.72818	1.87032	0	6.85786
7.67296	1.38365	0	6.28931
8.9441	2.1118	0	6.8323
7.91457	1.50754	0	6.40704
8.36454	1.49813	0	6.86642
8.61423	1.9975	0	6.61673
8.39599	1.50376	0	6.76692
8.35411	1.49626	0	6.85786
8.01001	2.0025	0	6.00751
7.69231	1.63934	0	6.05296
9.15842	1.60891	0	7.42574
7.81841	1.51324	0	6.30517
8.125	1.625	0	6.5
8.26033	1.62703	0	6.63329
7.79874	2.01258	0	5.78616
8.81988	2.23602	0	6.45963
6.96203	1.39241	0	5.56962
8.4788	1.62095	0	6.73317
8.39599	1.75439	0	6.6416
8.03011	2.00753	0	6.02258
8.375	1.625	0	6.625
8.71731	2.36613	0	6.35118
7.75	1.875	0	5.75
8.05031	1.63522	0	6.28931
8.84184	1.4944	0	7.34745
8.63579	2.25282	0	6.38298
8.36454	2.12235	0	6.2422
8.54271	1.50754	0	6.90955
8.02005	1.25313	0	6.76692
9.71357	1.61893	0	7.97011
7.91457	1.75879	0	6.15578
8.70647	1.86567	0	6.8408
8.59278	1.868	0	6.72478
7.79874	2.01258	0	5.78616
7.04403	2.26415	0	4.77987
8.375	1.5	0	6.875
8.83085	1.36816	0	7.46269
8.02005	2.13033	0	5.88972
8.5213	1.37845	0	7.01754
