0.25	0.92
0.23	1
0.31	1.32
0.26	1.28
0.27	1.52
0.3	1.64
0.3	1.73
0.23	1.7
0.3	1.75
0.31	1.9
0.25	1.46
0.28	1.05
0.29	1.66
0.28	1.77
0.32	1.63
0.31	1.48
0.28	1.64
0.26	0.94
0.35	0.94
0.23	1.14
0.28	1.45
0.28	1.5
0.2	1.27
0.26	1.17
0.36	1.61
0.32	1.67
0.28	1.38
0.31	1.74
0.3	1.61
0.25	1.47
0.22	0.94
0.35	1.49
0.26	1.57
0.29	1.6
0.21	1
0.35	1.57
0.3	1.63
0.29	1.69
0.22	0.97
0.27	1.65
0.32	1.34
0.27	1.13
0.23	1.49
0.24	0.92
0.32	1.67
0.32	1.62
0.28	1.72
0.22	0.93
0.22	1.05
0.33	1.8
0.32	1.44
0.22	1.26
0.29	1.86
0.33	1.64
0.34	1.64
0.24	1
0.26	0.81
0.16	0.88
0.25	1.19
0.25	1.48
0.33	1.34
0.3	1.16
