16.6468	3.09156	0	13.5553
20.4663	4.40415	0	16.0622
20.7207	4.1184	0	16.6023
20.5692	4.78655	0	15.7827
22.67	3.4005	0	19.2695
21.767	4.48143	0	17.2855
23.0088	4.80405	0	18.2048
21.8228	4.74968	0	17.0732
22.3077	4.10256	0	18.0769
22.023	4.22535	0	17.7977
21.8346	4.39276	0	17.4419
23.6641	4.58015	0	19.084
22.0513	4.10256	0	17.9487
23.0179	4.60358	0	18.2864
23.0179	4.4757	0	18.5422
23.166	5.01931	0	17.6319
23.0769	3.71795	0	19.359
23.6709	4.93671	0	18.7342
22.5225	4.7619	0	17.7606
23.5145	5.18331	0	18.3312
21.2468	4.19847	0	17.0483
23.0179	5.11509	0	17.7749
24.7512	5.0995	0	19.6517
23.3716	5.36398	0	17.8799
23.3121	4.84076	0	18.4713
23.0867	4.97449	0	17.8571
23.2737	4.85934	0	18.2864
22.8792	5.26992	0	17.4807
23.4315	4.09731	0	19.2061
15.0376	3.38346	0	11.4035
