0.17	0.36
0.16	1.38
0.13	1.42
0.12	1.38
0.11	1.46
0.11	1.54
0.15	1.4
0.14	1.52
0.14	1.5
0.19	1.35
0.19	1.37
0.14	1.46
0.13	1.18
0.15	1.14
0.15	1.11
0.14	1.15
0.12	1.17
0.12	0.97
0.14	1.16
0.13	1
0.16	1.07
0.14	1.18
0.1	1.12
0.12	1.11
0.1	1.06
0.11	1.12
0.12	1.45
0.13	1.16
0.1	1.01
0.12	0.89
0.12	1.37
0.1	1.07
0.12	1.2
0.13	0.87
0.15	1.27
0.14	0.97
0.14	1.13
0.14	0.99
0.15	1.2
0.16	1.17
0.14	1.03
0.16	1.09
0.12	1.07
0.16	1.06
0.11	1.17
0.13	1.07
0.09	1.24
0.16	1.03
0.17	1.07
0.11	0.96
0.14	1.14
0.12	1.2
0.13	1.3
0.13	1.02
0.16	1.18
0.15	1.07
0.11	1.24
0.15	1.34
0.11	1.28
0.1	1.34
0.14	1.43
0.09	1.4
0.16	0.53
