0.17	0.76
0.17	1.75
0.14	1.74
0.22	1.84
0.18	1.81
0.21	1.62
0.17	1.53
0.21	1.59
0.19	1.33
0.2	0.89
0.18	1.03
0.19	1.03
0.2	1.19
0.23	1.12
0.19	1.09
0.22	1.1
0.23	1.02
0.2	1.04
0.23	1.1
0.23	1.09
0.19	1.16
0.23	1.05
0.2	1.14
0.24	1.1
0.16	1.15
0.23	1.02
0.22	1.04
0.26	1.03
0.18	1.02
0.2	1.05
0.21	1.15
0.23	1.07
0.22	1.04
0.22	1.06
0.22	1.23
0.19	1.13
0.21	1.05
0.22	1.05
0.22	1.07
0.25	1.01
0.22	1.17
0.22	1.15
0.13	1.14
0.17	1.18
0.23	1.07
0.2	1.1
0.19	1.11
0.19	1.08
0.26	1.06
0.21	1
0.25	1.07
0.24	1.07
0.2	1.05
0.21	1.07
0.2	1.03
0.2	1.16
0.27	1.05
0.17	1.14
0.19	1.16
0.24	1.11
0.23	1.18
0.19	1.04
0.18	0.89
