31.7232	10.1828	21.5405
27.1978	1.78571	25.4121
25.1012	1.07962	24.0216
24.4356	1.72643	22.7092
26	1.46667	24.5333
30.9722	1.66667	29.3056
27.7632	2.36842	25.3947
25.9309	1.59574	24.3351
25.5291	2.1164	23.4127
25.8021	1.3369	24.4652
25.067	2.41287	22.6542
26.3158	1.71053	24.6053
25.9791	1.43603	24.5431
25.9918	1.23119	24.7606
27.3585	1.21294	26.1456
25.0991	1.5852	23.5139
24.2857	1.81818	22.4675
25.0338	1.62382	23.41
24.9017	1.96592	22.9358
26.5499	1.75202	24.7978
26.1905	1.45503	24.7354
23.5526	1.71053	21.8421
26.4474	2.36842	24.0789
24.2507	1.77112	22.4796
25.8065	1.80645	24
24.349	1.5625	22.7865
26.2317	1.1984	25.0333
27.2363	1.73565	25.5007
26.781	1.97889	24.8021
26.9231	1.64835	25.2747
27.3458	2.01072	25.3351
25.3989	1.8617	23.5372
25.9831	1.40449	24.5787
27.2358	1.89702	25.3388
25.9705	1.47256	24.498
27.2849	1.20968	26.0753
25.5155	1.67526	23.8402
23.8411	1.3245	22.5166
27.8912	1.36054	26.5306
28.6517	1.54494	27.1067
26.3514	2.43243	23.9189
24.968	1.53649	23.4315
24.4792	1.5625	22.9167
26.087	1.3587	24.7283
27.6964	1.73103	25.9654
25.0333	1.46471	23.5686
31.5087	1.73565	29.773
25.498	1.72643	23.7716
28.022	1.37363	26.6484
24.9668	1.32802	23.6388
26.603	1.50068	25.1023
26.8	1.6	25.2
25.7028	3.61446	22.0884
26.0753	1.34409	24.7312
25.2113	2.11268	23.0986
25.9012	1.73565	24.1656
28.229	2.3968	25.8322
26.8759	1.36426	25.5116
27.923	1.92572	25.9972
25.1001	1.86916	23.231
34.8525	13.2708	21.5818
