0.21	0.62
0.19	0.9
0.14	0.92
0.13	1.12
0.2	1.27
0.23	1.49
0.19	1.51
0.25	1.45
0.29	1.48
0.3	1.6
0.22	1.42
0.17	0.72
0.26	1.54
0.15	1.56
0.22	1.86
0.25	1.47
0.22	1.41
0.14	0.74
0.14	0.64
0.16	0.92
0.25	1.49
0.14	0.93
0.23	1.19
0.2	1.08
0.24	1.51
0.2	1.52
0.3	1.25
0.27	1.52
0.29	1.55
0.17	1.34
0.21	0.83
0.28	1.43
0.26	1.44
0.2	1.36
0.16	0.71
0.22	1.03
0.26	1.48
0.24	1.46
0.15	1.2
0.24	1.17
0.22	1.25
0.17	0.82
0.3	1.43
0.19	1.14
0.25	1.09
0.24	1.56
0.28	1.46
0.2	1.5
0.18	0.69
0.13	0.82
0.23	1.23
0.22	1.48
0.19	1.63
0.18	1.24
0.2	1.6
0.29	1.44
0.2	1.62
0.28	1.51
0.24	1.4
0.2	1.21
0.17	1.09
0.15	0.88
