0.1	0.66
0.06	0.37
0.08	0.45
0.07	0.36
0.08	0.47
0.13	0.4
0.12	0.49
0.07	0.35
0.1	0.43
0.05	0.4
0.12	0.4
0.06	0.4
0.08	0.38
0.1	0.38
0.06	0.38
0.09	0.46
0.1	0.34
0.08	0.42
0.11	0.36
0.07	0.38
0.09	0.43
0.1	0.39
0.11	0.42
0.1	0.54
0.07	0.39
0.06	0.4
0.09	0.39
0.08	0.41
0.1	0.31
0.08	0.41
0.11	0.38
0.09	0.41
0.1	0.44
0.05	0.43
0.08	0.38
0.1	0.4
0.11	0.35
0.11	0.42
0.09	0.36
0.07	0.42
0.08	0.42
0.1	0.41
0.1	0.43
0.05	0.4
0.09	0.37
0.09	0.33
0.07	0.46
0.1	0.43
0.1	0.37
0.05	0.47
0.08	0.41
0.11	0.39
0.08	0.38
0.11	0.41
0.08	0.39
0.07	0.41
0.09	0.4
0.07	0.4
0.1	0.31
0.09	0.43
0.06	0.46
0.06	0.47
