0.3	0.56
0.13	1.69
0.22	1.51
0.14	1.75
0.16	1.64
0.2	1.54
0.21	1.36
0.18	1.3
0.17	1.46
0.17	1.17
0.13	1.07
0.18	1.01
0.21	1.14
0.2	1.08
0.2	1.03
0.24	0.87
0.15	1.02
0.21	0.97
0.21	1.04
0.17	1.13
0.22	0.99
0.19	0.95
0.16	1.02
0.19	1.01
0.21	0.98
0.18	0.98
0.17	1.19
0.17	0.99
0.18	1.02
0.15	0.99
0.19	1.13
0.19	0.98
0.16	1.12
0.2	0.96
0.15	1.03
0.21	1.08
0.14	1.1
0.19	1.07
0.21	0.99
0.2	1
0.19	1.02
0.23	0.98
0.17	1.05
0.22	0.98
0.19	0.99
0.17	1.06
0.21	1.03
0.17	1.1
0.2	1
0.18	1.05
0.21	1.08
0.21	1.1
0.2	1.11
0.23	1.06
0.19	1.03
0.23	1.13
0.16	1.13
0.19	1.06
0.14	1.11
0.2	1.11
0.21	1.12
0.23	1.04
