-nan		0
-nan		0
-nan		0
57.0675		0
14.3146		0
13.8336		21
13.3069		0
13.4907		0
14.2197		0
13.4959		11
14.0409		23
13.5352		0
14.0773		0
13.4043		17
13.5798		0
14.0797		22
14.245		16
13.4702		0
13.3442		0
13.4883		0
14.8274		24
13.523		0
13.4872		0
13.4985		0
14.1098		16
14.0986		23
13.4346		0
13.3744		0
14.2972		17
13.5417		0
13.8272		22
13.7862		0
14.2766		16
13.4725		0
13.5219		0
13.4978		24
14.6464		17
13.5052		0
13.4972		0
13.5067		0
14.7937		23
13.3913		0
13.4706		0
13.6121		0
14.4146		0
13.8957		38
13.498		0
13.3404		0
14.4397		16
13.3184		0
13.8905		24
13.5152		0
12.6719		0
15.4952		17
13.5302		0
13.9794		23
14.0333		17
13.431		0
13.5916		0
13.7911		0
14.8148		22
13.2243		0
13.7303		0
