0.16	0.7
0.29	1.39
0.32	1.39
0.31	1.28
0.34	1.44
0.3	1.55
0.31	1.51
0.38	1.35
0.31	1.49
0.17	1.2
0.26	1.15
0.17	0.9
0.14	0.84
0.15	0.81
0.19	0.77
0.16	0.81
0.13	0.72
0.2	0.88
0.17	0.8
0.17	0.86
0.15	0.94
0.19	0.82
0.19	0.71
0.14	0.83
0.15	0.74
0.12	0.77
0.11	0.8
0.17	0.75
0.15	0.72
0.2	0.75
0.12	0.79
0.15	0.76
0.17	0.82
0.15	0.9
0.15	0.88
0.19	0.95
0.16	0.92
0.16	0.85
0.19	0.93
0.17	0.89
0.18	0.94
0.2	0.85
0.17	0.89
0.16	0.85
0.14	1.03
0.18	0.81
0.16	0.98
0.16	0.88
0.18	0.81
0.12	0.9
0.12	0.86
0.17	0.88
0.17	0.81
0.14	0.97
0.12	1.01
0.13	0.88
0.12	0.89
0.11	1
0.18	0.8
0.18	1.35
0.19	0.89
0.2	0.98
