8.22785	1.77215	0	6.32911
10.2757	2.13033	0	8.14536
9.54774	1.63317	0	7.91457
9.94962	1.51134	0	8.1864
10.9453	1.1194	0	9.82587
9.75919	1.39417	0	8.36502
10.1887	1.38365	0	8.42767
9.7867	1.63112	0	8.03011
9.21717	1.38889	0	7.70202
10.0125	1.75219	0	8.13517
9.79899	1.63317	0	7.91457
9.45776	2.01765	0	7.4401
9.93711	1.76101	0	8.05031
10.1887	1.25786	0	8.67925
9.89975	1.62907	0	8.14536
10.7366	1.74782	0	8.73908
9.83607	1.76545	0	8.07062
9.20555	1.63934	0	7.4401
10.0998	1.62095	0	8.10474
10.1504	2.13033	0	7.89474
9.79899	1.50754	0	8.29146
9.625	1.625	0	7.875
10.0125	1.75219	0	8.01001
10.9589	1.4944	0	9.33998
9.20555	1.89155	0	7.18789
9.64912	1.62907	0	7.89474
8.74525	1.7744	0	6.84411
13.1744	1.00376	0	12.0452
9.60809	2.02276	0	7.45891
9.57179	1.51134	0	7.93451
9.13706	1.90355	0	7.2335
10.4869	2.12235	0	8.2397
9.24051	1.51899	0	7.59494
10.6117	1.74782	0	8.73908
9.5057	1.64766	0	7.85805
10.1504	1.25313	0	8.64662
10.362	1.49813	0	8.86392
10.6117	1.24844	0	9.11361
9.36709	1.89873	0	7.46835
10.1631	1.63112	0	8.28105
9.96217	1.89155	0	8.07062
9.83607	2.01765	0	7.5662
10.9159	2.25847	0	8.53199
10.5793	2.01511	0	8.31234
11.8159	1.86567	0	9.82587
10.8312	1.76322	0	8.94207
10.7188	1.63934	0	8.82724
11.1669	2.133	0	8.65747
10.1652	2.03304	0	8.13215
11.195	1.63522	0	9.30818
11.1111	1.51515	0	9.4697
10.0254	1.64975	0	8.24873
10.7595	1.89873	0	8.73418
11.457	1.99253	0	9.46451
10.2144	1.63934	0	8.32282
10.5927	1.51324	0	8.95334
11.4856	1.87266	0	9.48814
11.1529	1.8797	0	9.02256
11.8602	1.74782	0	9.86267
10.665	1.88206	0	8.78294
10.7905	1.75659	0	8.90841
