0.16	1.13
0.12	1.33
0.14	1.44
0.22	1.58
0.16	1.21
0.13	1.26
0.15	1.37
0.11	1.38
0.18	1.26
0.15	1.37
0.14	1.19
0.15	1.27
0.15	1.37
0.14	1.36
0.17	1.38
0.14	1.37
0.16	1.36
0.11	1.34
0.13	1.39
0.14	1.31
0.16	1.29
0.15	1.31
0.16	1.32
0.11	0.98
0.14	0.78
0.13	0.66
0.14	0.78
0.13	0.73
0.12	0.76
0.13	0.67
0.15	0.74
0.17	0.74
0.1	0.86
0.18	0.72
0.07	0.77
0.15	0.89
0.12	0.78
0.13	0.82
0.13	0.73
0.14	0.93
0.16	0.87
0.12	0.65
0.14	0.9
0.14	0.84
0.12	0.82
0.15	0.8
0.12	0.9
0.15	0.83
0.12	0.91
0.17	0.76
0.12	0.84
0.12	0.92
0.11	0.87
0.12	0.83
0.15	0.8
0.14	0.78
0.17	0.87
0.12	0.84
0.12	0.81
0.1	0.87
0.13	0.77
