0.29	0.54
0.13	0.64
0.17	0.56
0.14	1.19
0.16	0.5
0.19	0.56
0.15	0.54
0.16	0.57
0.11	0.5
0.13	0.56
0.19	0.56
0.15	0.54
0.17	0.5
0.16	0.47
0.16	0.56
0.14	0.51
0.15	0.56
0.12	0.53
0.13	0.54
0.14	0.53
0.13	0.56
0.16	0.54
0.13	0.52
0.18	0.52
0.2	0.51
0.18	0.54
0.18	0.5
0.16	0.52
0.11	0.52
0.16	0.54
0.17	0.47
0.12	0.54
0.12	0.52
0.19	0.49
0.1	0.46
0.15	0.51
0.13	0.58
0.17	0.61
0.14	0.42
0.17	0.56
0.12	0.48
0.14	0.57
0.15	0.53
0.1	0.49
0.19	0.52
0.15	0.44
0.16	0.52
0.16	0.52
0.13	0.44
0.16	0.6
0.15	0.49
0.11	0.63
0.16	0.53
0.12	0.53
0.16	0.55
0.13	0.59
0.16	0.5
0.17	0.5
0.12	0.48
0.19	0.55
0.15	0.54
0.21	0.61
