0.12	1.56
0.19	1.5
0.14	1.52
0.21	2.08
0.17	1.33
0.13	1.36
0.15	1.41
0.2	1.39
0.17	1.31
0.15	1.36
0.14	1.33
0.14	1.41
0.16	1.32
0.12	1.34
0.13	1.24
0.13	1.15
0.16	1.01
0.18	1.05
0.16	1.05
0.17	1.14
0.14	1.03
0.16	1.06
0.18	1.07
0.13	1.11
0.14	1.11
0.17	1.14
0.15	1.23
0.15	1.03
0.18	1.08
0.17	1.06
0.12	1.02
0.15	1.11
0.15	1.14
0.14	1.05
0.15	1.1
0.14	1.16
0.13	1.21
0.14	1.05
0.15	1.12
0.18	1.18
0.15	1.18
0.12	1.18
0.14	1.26
0.17	1.14
0.12	1.15
0.18	1.15
0.18	1.07
0.15	0.95
0.14	1.5
0.18	0.98
0.14	1.11
0.19	1.17
0.12	1.18
0.13	1.1
0.14	1.18
0.14	1.2
0.16	1.11
0.16	1.15
0.14	1.23
0.16	1.11
0.14	0.98
