11.7871	0.760456	0	10.8999
57.0597	2.62009	0	54.1485
58.8663	2.61628	0	55.5233
54.6348	2.94944	0	51.1236
48.4536	2.65096	0	45.3608
48.7805	2.15208	0	46.198
47.5912	2.33577	0	44.6715
52.4638	3.04348	0	49.2754
56.6717	1.7991	0	54.7226
60.5375	3.11174	0	57.2843
56.2682	2.76968	0	53.3528
52.7457	1.87861	0	50.7225
51.0057	2.44253	0	48.5632
58.2482	2.48175	0	55.6204
60.0865	3.02594	0	56.9164
60.2339	3.50877	0	56.7251
59.562	2.91971	0	56.4964
61.7689	2.85307	0	58.7732
52.2857	2.42857	0	49.7143
59.6413	2.24215	0	57.2496
59.0643	2.33918	0	56.4327
59.5029	2.92398	0	56.5789
62.0542	1.99715	0	59.9144
59.9411	2.35641	0	57.4374
61.0709	2.4602	0	58.466
51.2784	2.41477	0	48.5795
53.3724	2.05279	0	51.3196
57.6812	3.18841	0	54.3478
60.6461	1.90896	0	58.5903
62.5889	2.9872	0	59.6017
60.515	2.28898	0	57.9399
61.1437	2.6393	0	58.5044
57.7364	2.86533	0	54.5845
52.149	2.29226	0	49.5702
55.4572	2.94985	0	52.5074
61.2335	3.23054	0	57.8561
61.744	2.81294	0	58.9311
60.8504	2.78592	0	57.9179
59.596	2.7417	0	56.4214
49.1994	2.47453	0	46.7249
57.0579	1.78306	0	55.1263
60.9262	1.88133	0	59.0449
57.0588	2.35294	0	54.4118
62.1777	2.43553	0	59.4556
61.5942	3.62319	0	57.6812
62.2642	3.48331	0	58.6357
54.0278	3.75	0	50.1389
52.0179	2.24215	0	49.7758
59.233	3.40909	0	55.6818
60.1732	2.3088	0	57.7201
63.2911	3.09423	0	60.0563
61.1511	2.15827	0	58.8489
60.4618	3.1746	0	57.1429
57.91	2.90276	0	54.8621
61.0408	3.37553	0	57.5246
57.6071	2.65879	0	54.8006
59.7615	2.68256	0	57.079
60.4076	2.76565	0	57.3508
58.2496	2.5825	0	55.5237
60.8696	3.33333	0	57.3913
60.8011	3.00429	0	57.5107
