0.27	0.84
0.3	0.92
0.25	1.09
0.28	0.99
0.27	1.02
0.33	1
0.23	1
0.28	1.06
0.25	1.09
0.27	0.95
0.29	0.96
0.26	1.17
0.3	0.91
0.33	1.05
0.28	1.09
0.25	0.99
0.29	1.07
0.3	0.93
0.27	1.01
0.28	1
0.26	0.92
0.32	0.96
0.26	1.02
0.26	0.98
0.34	1
0.26	1.03
0.33	0.97
0.32	0.94
0.21	1.07
0.27	1.05
0.31	0.92
0.32	0.94
0.32	0.99
0.33	1.04
0.23	1.05
0.3	1.08
0.29	0.99
0.29	1.07
0.28	1.01
0.22	1.05
0.26	0.97
0.27	1.06
0.28	1.01
0.29	1.08
0.25	1.03
0.27	1.06
0.29	1.02
0.27	1.01
0.24	1.14
0.25	1.02
0.27	1.04
0.29	1.07
0.25	1.11
0.27	1.03
0.33	1.12
0.29	1
0.25	1.08
0.25	1
0.33	1.04
0.31	1.05
0.25	1.03
