18.0101	2.01511	0	15.995
18.136	2.01511	0	16.1209
18.0328	2.01765	0	16.0151
18.3081	1.38889	0	16.9192
19.6226	2.01258	0	17.6101
20	1.38365	0	18.6164
20.681	2.01765	0	18.4111
20.681	1.51324	0	18.4111
18.9698	1.75879	0	17.0854
19.0955	1.88442	0	17.0854
11.0276	1.62907	0	9.27318
16.7296	1.63522	0	15.0943
16.5195	1.76545	0	14.7541
10.1282	1.41026	0	8.71795
10.0257	1.54242	0	8.48329
8.87199	1.01394	0	7.60456
7.80051	1.02302	0	6.77749
6.29012	1.41207	0	4.74968
5.97964	1.39949	0	4.58015
5.35032	1.40127	0	3.94904
6.65829	1.25628	0	5.27638
5.689	1.26422	0	4.29836
5.79345	1.25945	0	4.53401
5.93434	1.51515	0	4.41919
6.73317	1.87032	0	4.61347
5.66751	1.63728	0	4.03023
6.02258	1.00376	0	4.89335
6.38298	1.50188	0	4.75594
5.42929	1.13636	0	4.29293
5.70012	1.23916	0	4.46097
6.16352	1.25786	0	4.77987
6.03774	1.00629	0	4.90566
5.9194	1.00756	0	4.78589
6.28141	1.00503	0	5.15075
6.8323	1.24224	0	5.21739
6.28931	1.50943	0	4.77987
5.93434	1.26263	0	4.67172
6.29723	1.51134	0	4.78589
6.05296	1.51324	0	4.41362
6.63329	1.50188	0	5.13141
6.07595	1.26582	0	4.68354
6.16352	0.880503	0	5.28302
6.65829	1.50754	0	5.15075
5.94185	1.26422	0	4.67762
6.27306	1.59902	0	4.55105
6.66667	1.76101	0	4.90566
6.42317	1.51134	0	4.91184
5.80808	1.38889	0	4.16667
5.32995	1.14213	0	4.18782
5.98504	1.49626	0	4.36409
6.31313	2.0202	0	4.29293
6.52447	1.50565	0	4.89335
5.56258	1.01138	0	4.5512
6.89223	1.25313	0	5.51378
6.25782	1.50188	0	4.75594
6.67506	1.25945	0	5.28967
5.80808	1.51515	0	4.29293
6.20253	1.26582	0	4.81013
6.89223	1.37845	0	5.51378
5.91195	1.13208	0	4.65409
7.15182	1.25471	0	5.89711
7.14286	1.25313	0	5.88972
