0.12	0.26
0.28	8
0.2	2.19
0.15	0.59
0.13	0.73
0.17	0.63
0.17	0.75
0.14	0.59
0.16	0.63
0.17	0.61
0.13	0.59
0.2	0.74
0.13	0.6
0.17	0.61
0.14	0.64
0.13	0.61
0.18	0.71
0.15	0.59
0.14	0.66
0.2	0.57
0.14	0.62
0.16	0.68
0.1	0.62
0.16	0.71
0.15	0.56
0.12	0.69
0.18	0.7
0.12	0.64
0.15	0.65
0.13	0.67
0.15	0.65
0.18	0.73
0.16	0.55
0.17	0.67
0.13	0.57
0.13	0.65
0.16	0.65
0.13	0.6
0.15	0.67
0.15	0.56
0.18	0.64
0.15	0.65
0.15	0.61
0.13	0.62
0.13	0.66
0.17	0.62
0.14	0.62
0.21	0.83
0.17	0.96
0.15	0.84
0.12	0.69
0.14	0.78
0.18	1.08
0.19	1.56
0.14	0.65
0.14	0.74
0.19	0.72
0.16	0.7
0.12	0.78
0.14	0.71
0.18	0.74
0.21	1.08
