0.18	0.82
0.26	1.48
0.24	1.45
0.29	1.36
0.29	1.49
0.24	1.44
0.24	1.61
0.32	1.74
0.28	1.6
0.27	1.59
0.25	1.54
0.31	1.77
0.29	1.65
0.26	1.63
0.29	1.6
0.26	1.38
0.28	1.77
0.26	1.67
0.28	1.63
0.23	1.58
0.22	0.91
0.18	0.76
0.17	0.72
0.16	0.6
0.15	0.64
0.17	0.61
0.25	0.52
0.16	0.64
0.24	0.65
0.18	0.62
0.19	0.58
0.16	0.67
0.13	0.59
0.14	0.58
0.18	0.58
0.2	0.5
0.17	0.59
0.14	0.62
0.16	0.63
0.16	0.55
0.15	0.63
0.19	0.58
0.18	0.64
0.16	0.6
0.2	0.55
0.17	0.59
0.2	0.5
0.14	0.68
0.18	0.62
0.17	0.55
0.14	0.6
0.16	0.65
0.19	0.61
0.18	0.65
0.21	0.53
0.12	0.56
0.21	0.56
0.17	0.59
0.18	0.56
0.17	0.59
0.15	0.56
0.21	0.61
