0.08	0.26
0.07	0.18
0.06	0.19
0.04	0.21
0.06	0.23
0.05	0.22
0.07	0.25
0.06	0.23
0.1	0.26
0.06	0.21
0.05	0.19
0.05	0.17
0.06	0.21
0.06	0.2
0.08	0.25
0.05	0.28
0.06	0.19
0.07	0.18
0.03	0.21
0.05	0.15
0.05	0.21
0.06	0.26
0.07	0.22
0.04	0.19
0.07	0.21
0.05	0.17
0.04	0.25
0.06	0.26
0.06	0.19
0.06	0.25
0.06	0.23
0.06	0.27
0.04	0.25
0.06	0.21
0.08	0.19
0.05	0.16
0.05	0.19
0.08	0.26
0.07	0.22
0.07	0.18
0.09	0.26
0.05	0.22
0.06	0.22
0.06	0.24
0.04	0.17
0.04	0.22
0.04	0.24
0.08	0.26
0.04	0.18
0.05	0.2
0.07	0.25
0.06	0.21
0.04	0.19
0.07	0.28
0.06	0.2
0.05	0.21
0.04	0.19
0.08	0.19
0.04	0.21
0.08	0.14
0.03	0.19
