inf		0
4210.23		0
4436.32		0
4263.39		0
4339.69		0
4269.32		0
4363.3		0
4216.98		0
4670.29		0
4212.74		0
4239.08		0
4533.02		0
4663.41		0
4286.06		0
4256.61		0
4212.09		0
4252.42		0
4546.63		0
4206.37		0
4347.56		0
4514.02		0
4446.51		0
4135.94		0
4256.13		0
4524.48		0
4253.68		0
4188.39		0
4550.26		0
4029.55		0
4384.9		0
4070.28		0
4219.05		0
4361.94		0
4780.15		0
4116.28		0
4573.83		0
4387.25		0
4283.49		0
4289.22		0
4264.78		0
4520.51		0
4375		0
4245.15		0
4163.51		0
4309.41		0
4052.82		0
4152.17		0
4264.63		0
4279.56		0
4120.89		0
4405.78		0
4404.52		0
4217.39		0
4155.8		0
4208.54		0
4096.96		0
4257.32		0
4246.36		0
4474.36		0
4187.5		0
4232.76		0
4178.82		0
