0.05	0.96
0.3	4.51
0.19	5.07
0.02	4.72
0.04	3.54
0.12	4.01
0.05	4.6
0.05	4.47
0.04	4.09
0.07	4.02
0.06	3.59
0.08	4.1
0.05	3.26
0.07	3.27
0.07	3.79
0.11	4.3
0.07	3.94
0.08	3.96
0.04	4.34
0.06	4.07
0.04	4.06
0.03	4.23
0.04	4.04
0.03	4.11
0.05	3.94
0.12	4.11
0.09	3.82
0.06	4
0.03	3.71
0.07	3.73
0.09	4.33
0.07	4.31
0.03	4.24
0.04	4.09
0.06	3.81
0.1	4.65
0.05	4.06
0.04	3.63
0.06	4.12
0.08	2.84
0.04	3.6
0.05	4.06
0.07	3.58
0.08	4.03
0.11	3.73
0.02	3.62
0.14	3.85
0.11	3.89
0.06	3.95
0.09	4.19
0.12	3.92
0.29	3.47
0.14	3.63
0.04	3.93
0.08	4.22
0.07	2.75
0.06	4.17
0.09	3.65
0.06	3.45
0.12	3.54
0.08	4.2
0.07	2.05
