0.1	0.64
0.11	0.58
0.12	0.51
0.13	0.6
0.18	0.65
0.14	0.63
0.13	0.59
0.2	0.72
0.22	0.74
0.19	0.76
0.05	0.26
0.19	0.6
0.2	0.79
0.22	0.65
0.16	0.74
0.2	0.71
0.18	0.58
0.18	0.62
0.22	0.74
0.18	0.76
0.06	0.17
0.22	0.68
0.18	0.72
0.21	0.72
0.19	0.66
0.22	0.75
0.19	0.73
0.19	0.72
0.26	0.68
0.23	0.71
0.17	0.81
0.14	0.53
0.18	0.69
0.21	0.64
0.23	0.65
0.21	0.71
0.2	0.72
0.21	0.72
0.15	0.6
0.21	0.71
0.22	0.67
0.24	0.61
0.21	0.7
0.23	0.7
0.26	0.61
0.19	0.73
0.17	0.67
0.24	0.64
0.18	0.72
0.24	0.74
0.24	0.69
0.21	0.73
0.19	0.76
0.21	0.66
0.21	0.71
0.16	0.78
0.18	0.69
0.25	0.73
0.21	0.72
0.24	0.66
0.06	0.19
