0.3	0.88
0.11	0.53
0.08	0.45
0.14	0.42
0.09	0.48
0.09	0.5
0.11	0.45
0.08	0.52
0.12	0.45
0.11	0.42
0.1	0.4
0.1	0.46
0.07	0.45
0.1	0.45
0.12	0.49
0.12	0.46
0.09	0.44
0.14	0.45
0.11	0.42
0.1	0.46
0.1	0.42
0.11	0.48
0.13	0.4
0.08	0.46
0.12	0.54
0.09	0.43
0.12	0.42
0.09	0.41
0.09	0.44
0.09	0.43
0.09	0.48
0.12	0.48
0.09	0.49
0.06	0.44
0.11	0.5
0.08	0.5
0.08	0.5
0.11	0.42
0.06	0.47
0.12	0.51
0.1	0.44
0.1	0.47
0.11	0.45
0.1	0.46
0.08	0.5
0.09	0.46
0.1	0.42
0.13	0.52
0.08	0.44
0.1	0.54
0.11	0.51
0.11	0.42
0.14	0.45
0.11	0.58
0.09	0.54
0.06	0.46
0.12	0.45
0.12	0.37
0.09	0.5
0.12	0.56
0.09	0.43
0.1	0.45
0.12	0.4
