6.40394	1.72414	0	4.55665
100	1.5873	0	97.8458
8.08511	1.2766	0	6.38298
9.42857	1.28571	0	7.57143
9.25414	1.9337	0	6.90608
8.89193	1.36799	0	6.97674
8.55978	1.63043	0	6.79348
8.41248	1.62822	0	6.3772
8.26446	1.51515	0	6.33609
9.31174	1.75439	0	7.1525
8.70748	1.08844	0	7.34694
8.45839	1.09141	0	6.95771
8.89193	1.50479	0	6.97674
8.46995	1.77596	0	6.28415
8.59482	1.63711	0	6.54843
8.78378	1.75676	0	6.62162
8.2768	1.08548	0	6.51289
8.86767	1.36426	0	7.23056
8.91892	1.48649	0	7.16216
7.57781	1.4885	0	5.81867
10.0806	1.47849	0	8.19892
7.80822	1.23288	0	6.30137
8.85906	1.87919	0	6.71141
8.31099	1.60858	0	6.30027
8.14111	1.35685	0	6.3772
9.43396	1.07817	0	8.08625
7.73406	1.35685	0	5.97015
8.2544	1.21786	0	6.7659
7.76567	1.63488	0	5.99455
8.23212	1.34953	0	6.34278
8.43537	1.63265	0	6.53061
7.56757	1.48649	0	5.54054
8.40108	2.03252	0	5.96206
8.03815	1.49864	0	6.26703
8.73656	1.6129	0	6.72043
7.21088	1.76871	0	5.03401
8.31063	1.90736	0	6.26703
8.50202	1.21457	0	6.88259
8.50202	1.48448	0	6.61269
8.22102	1.21294	0	6.87332
9.36228	1.49254	0	7.59837
8.76011	2.15633	0	6.19946
8.35616	1.78082	0	6.0274
8.66035	1.4885	0	6.63058
7.89116	1.90476	0	5.57823
7.96221	0.809717	0	7.01754
8.76011	1.48248	0	6.87332
7.19132	1.22117	0	5.69878
8.53659	0.948509	0	7.18157
7.77778	1.66667	0	5.83333
13.2432	1.75676	0	11.0811
10.1626	1.35501	0	8.40108
9.49796	1.22117	0	8.00543
9.67302	1.63488	0	7.49319
9.51087	1.7663	0	7.47283
9.80926	1.3624	0	8.03815
9.34959	1.35501	0	7.58808
9.43396	1.61725	0	7.27763
9.91848	1.49457	0	7.88043
9.7429	1.4885	0	7.98376
10.2426	1.61725	0	8.08625
11.3941	1.47453	0	9.51743
11.461	1.38539	0	9.82368
