0.14	0.37
0.14	8.63
0.09	0.45
0.09	0.53
0.14	0.5
0.1	0.51
0.12	0.5
0.12	0.47
0.11	0.46
0.13	0.53
0.08	0.54
0.08	0.51
0.11	0.51
0.13	0.46
0.12	0.48
0.13	0.49
0.08	0.48
0.1	0.53
0.11	0.53
0.11	0.43
0.11	0.61
0.09	0.46
0.14	0.5
0.12	0.47
0.1	0.47
0.08	0.6
0.1	0.44
0.09	0.5
0.12	0.44
0.1	0.47
0.12	0.48
0.11	0.41
0.15	0.44
0.11	0.46
0.12	0.5
0.13	0.37
0.14	0.46
0.09	0.51
0.11	0.49
0.09	0.51
0.11	0.56
0.16	0.46
0.13	0.44
0.11	0.49
0.14	0.41
0.06	0.52
0.11	0.51
0.09	0.42
0.07	0.53
0.12	0.42
0.13	0.82
0.1	0.62
0.09	0.59
0.12	0.55
0.13	0.55
0.1	0.59
0.1	0.56
0.12	0.54
0.11	0.58
0.11	0.59
0.12	0.6
0.11	0.71
0.11	0.78
